val_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.022564217448234558,65.67269015312195,False,,,67,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-02-59,1681192979,4425.220762014389,17147,lambda,128.135.11.168,4425.220762014389,0,67,0.004018068313598633
0.014546670019626617,65.90751624107361,False,,,68,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-04-05,1681193045,4491.128278255463,17147,lambda,128.135.11.168,4491.128278255463,0,68,0.004018068313598633
0.01738729141652584,65.9361035823822,False,,,69,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-05-11,1681193111,4557.064381837845,17147,lambda,128.135.11.168,4557.064381837845,0,69,0.004018068313598633
0.033661846071481705,65.6875810623169,False,,,70,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-06-16,1681193176,4622.751962900162,17147,lambda,128.135.11.168,4622.751962900162,0,70,0.004018068313598633
0.017370672896504402,66.36185669898987,False,,,71,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-07-23,1681193243,4689.113819599152,17147,lambda,128.135.11.168,4689.113819599152,0,71,0.004018068313598633
0.02113913930952549,66.4320228099823,False,,,72,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-08-29,1681193309,4755.545842409134,17147,lambda,128.135.11.168,4755.545842409134,0,72,0.004018068313598633
0.025963040068745613,65.9815456867218,False,,,73,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-09-35,1681193375,4821.527388095856,17147,lambda,128.135.11.168,4821.527388095856,0,73,0.004018068313598633
0.013605969958007336,66.26948356628418,False,,,74,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-10-41,1681193441,4887.79687166214,17147,lambda,128.135.11.168,4887.79687166214,0,74,0.004018068313598633
0.021077148616313934,66.37949705123901,False,,,75,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-11-48,1681193508,4954.176368713379,17147,lambda,128.135.11.168,4954.176368713379,0,75,0.004018068313598633
0.02422916516661644,65.96873450279236,False,,,76,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-12-54,1681193574,5020.145103216171,17147,lambda,128.135.11.168,5020.145103216171,0,76,0.004018068313598633
0.0161995030939579,65.69981169700623,False,,,77,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-13-59,1681193639,5085.8449149131775,17147,lambda,128.135.11.168,5085.8449149131775,0,77,0.004018068313598633
0.04690349102020264,66.42113995552063,False,,,78,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-15-06,1681193706,5152.266054868698,17147,lambda,128.135.11.168,5152.266054868698,0,78,0.004018068313598633
0.012233358807861805,66.49798679351807,False,,,79,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-16-12,1681193772,5218.764041662216,17147,lambda,128.135.11.168,5218.764041662216,0,79,0.004018068313598633
0.015373065136373043,66.26000261306763,False,,,80,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-17-19,1681193839,5285.024044275284,17147,lambda,128.135.11.168,5285.024044275284,0,80,0.004018068313598633
0.040198393166065216,66.68601036071777,False,,,81,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-18-25,1681193905,5351.710054636002,17147,lambda,128.135.11.168,5351.710054636002,0,81,0.004018068313598633
0.02993440069258213,65.92547297477722,False,,,82,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-19-31,1681193971,5417.635527610779,17147,lambda,128.135.11.168,5417.635527610779,0,82,0.004018068313598633
0.01994045451283455,66.271244764328,False,,,83,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_01-20-38,1681194038,5483.906772375107,17147,lambda,128.135.11.168,5483.906772375107,0,83,0.004018068313598633
